year,CR,GPM,OPM,NPM,ROA,ROE,ROIC,ARG,CAT,TAT,TLE,TLTA,TLEBITDA,IC,DR,DY,PE,PB,UKCPI,UKINT,UKGDPG,OILM,FCFFR
2016.0,1.042,74.4,31.54,31.51,13.04,21.7,14.08,12.57,1.194,0.371,3.732,0.789,5.185,6.237,67.98,3.38,20.311,10.25,0.675,0.4,1.92,-15.8,0.339
2004.0,1.135,29.61,29.61,17.52,4.03,12.85,4.03,9.65,1.32,0.216,2.068,0.674,6.507,2.124,81.3,9.75,7.992,0.93,1.35,4.39,2.43,33.32,-0.174
2008.0,0.031,-29.79,-29.79,-95.93,-1.12,-7.4,-3.74,21.12,1.993,0.01,23.611,1.036,-585.455,-0.239,-13.2,16.38,-0.802,0.187,3.608,4.68,-0.23,35.6,0.318
2018.0,5.859,16.24,16.24,6.88,0.16,3.92,0.67,7.45,0.084,0.021,12.679,0.927,199.589,0.506,112.26,3.99,15.209,0.51,2.483,0.6,1.4,30.58,0.931
2006.0,0.574,12.55,12.55,13.3,15.42,-45.93,29.55,0.0,2.845,1.029,-4.358,1.298,5.524,2.061,54.39,4.43,12.27,-5.636,2.317,4.64,2.39,19.9,0.18
2014.0,0.629,41.39,16.48,10.68,11.06,33.11,20.35,-2.73,4.073,1.047,2.367,0.703,3.848,16.556,61.54,4.01,19.954,6.73,1.458,0.5,3.2,-8.49,0.226
2003.0,1.374,71.13,17.72,12.56,11.95,26.53,16.11,30.63,2.312,1.034,0.942,0.485,1.926,12.288,53.24,0.63,48.323,12.191,1.34,3.69,3.15,10.76,0.278
2015.0,1.516,60.43,29.4,18.05,9.22,34.62,12.98,8.31,1.491,0.484,2.281,0.695,4.501,6.418,59.37,2.39,22.59,7.545,0.042,0.5,2.22,-46.1,0.38
2006.0,0.193,35.45,35.45,25.27,0.95,15.84,3.11,43.47,1.231,0.036,14.293,0.935,57.802,0.417,42.04,1.29,17.061,2.323,2.317,4.64,2.39,19.9,0.417
2017.0,5.459,17.81,17.81,8.21,0.19,3.67,0.75,7.07,0.092,0.024,11.807,0.922,167.581,0.502,46.8,0.0,19.837,0.67,2.683,0.29,2.66,21.27,-0.339
2022.0,0.684,7.97,3.87,2.27,2.6,7.91,7.15,2.92,4.429,1.111,2.195,0.687,8.156,20.349,43.96,4.17,9.878,0.69,9.05,1.47,4.35,39.61,0.086
2020.0,0.688,33.9,33.9,5.74,0.78,9.29,1.69,2.24,2.244,0.132,3.741,0.789,9.07,2.72,271.34,4.62,21.817,2.078,0.85,0.23,-10.36,-32.6,0.203
2020.0,0.63,6.95,2.24,0.52,0.54,5.06,3.52,-0.05,3.822,1.038,2.594,0.722,9.014,5.129,56.9,5.77,12.696,0.602,0.85,0.23,-10.36,-32.6,0.102
2022.0,0.958,81.66,22.32,16.81,2.13,13.24,6.19,-2.29,0.189,0.136,3.763,0.79,19.736,665.1,70.72,4.86,12.285,1.569,9.05,1.47,4.35,39.61,0.056
2019.0,1.073,5.68,-5.76,-7.93,-4.1,46.24,-59.62,5.46,1.032,0.514,-10.62,1.104,24.566,-5.736,-0.26,0.03,-8.507,-3.933,1.792,0.75,1.64,-10.28,0.097
2005.0,0.039,29.04,29.04,-19.09,0.47,20.71,1.25,24.74,0.02,0.02,36.837,0.974,158.048,0.573,48.9,4.78,11.504,1.623,2.042,4.65,2.74,45.31,0.931
2015.0,1.842,75.34,13.55,8.85,5.67,16.78,8.47,0.37,1.806,0.624,0.807,0.447,2.361,12.816,67.11,1.64,24.638,4.024,0.042,0.5,2.22,-46.1,0.508
2008.0,0.594,38.65,13.43,9.11,13.1,52.38,20.68,5.05,7.635,1.26,2.646,0.726,3.399,0.083,45.73,5.47,7.651,3.201,3.608,4.68,-0.23,35.6,0.067
2019.0,1.846,22.34,22.34,14.39,0.33,5.25,1.59,9.73,0.314,0.023,13.22,0.93,135.466,0.443,47.39,4.15,11.459,0.595,1.792,0.75,1.64,-10.28,0.184
2016.0,1.499,23.44,7.78,6.11,7.58,11.22,11.43,4.68,3.02,1.178,0.597,0.374,2.782,16.919,35.54,1.3,26.015,3.014,0.675,0.4,1.92,-15.8,0.259
2018.0,1.918,43.97,10.12,8.77,13.78,35.46,23.66,12.81,2.274,1.54,1.295,0.564,3.054,15.009,39.09,2.09,17.146,5.49,2.483,0.6,1.4,30.58,0.289
2013.0,0.567,37.86,7.51,4.52,6.09,19.61,10.31,0.93,7.908,1.317,2.021,0.669,4.032,0.06,60.07,4.31,12.049,2.498,2.567,0.5,1.79,-2.68,0.21
2015.0,5.6,7.8,7.8,6.24,0.68,25.62,13.92,-31.3,2.28,0.109,28.869,0.967,116.086,0.103,38.4,2.47,12.416,3.04,0.042,0.5,2.22,-46.1,0.679
2021.0,0.759,36.39,19.0,17.11,9.23,35.94,19.66,-0.23,2.018,0.569,3.897,0.796,5.662,7.351,46.5,8.85,6.909,2.483,2.575,0.11,8.68,64.08,0.181
2007.0,1.509,50.54,10.61,6.56,8.38,18.12,13.93,5.91,2.568,1.307,1.244,0.554,3.099,5.444,139.39,6.35,21.88,4.211,2.342,5.51,2.62,9.68,0.199
2011.0,0.797,39.89,13.82,8.87,9.29,27.67,16.15,4.98,3.377,1.016,2.184,0.686,4.295,12.09,61.96,4.24,17.65,4.893,4.475,0.5,1.15,37.93,0.244
2012.0,2.448,37.65,20.99,14.35,-1.94,8.51,-1.97,-6.21,1.027,0.274,0.809,0.447,5.572,-2.065,0.0,2.54,12.588,0.897,2.842,0.5,1.51,0.78,-0.026
2020.0,0.983,81.97,20.36,19.34,2.26,14.78,5.6,-0.96,0.154,0.116,4.304,0.811,22.551,611.1,64.79,3.31,16.349,2.307,0.85,0.23,-10.36,-32.6,0.046
2007.0,1.168,32.15,32.15,21.82,3.68,13.36,7.09,-4.76,0.68,0.162,3.483,0.777,11.077,2.475,90.95,5.84,15.294,2.424,2.342,5.51,2.62,9.68,0.171
2003.0,8.358,6.82,6.82,2.61,0.48,12.06,12.1,13.5,2.935,0.175,27.334,0.965,75.654,0.035,58.45,4.88,11.874,1.503,1.34,3.69,3.15,10.76,0.436
2020.0,0.658,33.74,2.5,0.23,0.25,13.07,1.43,-1.88,8.34,0.999,1.748,0.636,4.78,0.032,300.0,9.88,4.796,0.522,0.85,0.23,-10.36,-32.6,0.281
2017.0,0.819,59.6,23.91,53.91,22.3,20.29,16.77,20.77,2.111,0.307,1.753,0.637,7.053,0.111,18.7,2.33,21.876,3.592,2.683,0.29,2.66,21.27,0.333
2021.0,1.011,81.2,20.97,21.08,2.71,16.85,6.2,17.78,0.159,0.122,4.5,0.818,23.102,699.3,54.19,3.27,14.375,2.272,2.575,0.11,8.68,64.08,0.06
2016.0,0.675,42.65,15.2,9.83,9.54,33.72,17.82,-1.05,3.641,0.896,2.323,0.699,4.233,14.102,59.56,3.58,21.29,6.445,0.675,0.4,1.92,-15.8,0.278
2019.0,0.783,51.45,51.45,17.84,3.21,29.01,6.39,4.19,3.072,0.173,7.766,0.886,9.829,3.153,69.99,4.52,14.95,4.026,1.792,0.75,1.64,-10.28,0.08
2015.0,46.263,12.19,12.19,8.51,0.27,17.38,-3.53,-75.35,0.512,0.032,58.286,0.983,2.354,8.285,73.79,4.42,14.688,2.371,0.042,0.5,2.22,-46.1,-1.3
2019.0,0.87,19.22,19.22,10.12,2.48,10.59,4.94,-2.08,1.879,0.237,2.251,0.692,8.667,3.164,106.16,3.7,15.52,1.62,1.792,0.75,1.64,-10.28,0.063
2018.0,1.965,34.17,18.47,14.47,23.83,123.3,34.97,-0.16,2.276,1.597,4.308,0.812,2.356,21.586,37.92,6.56,12.282,15.143,2.483,0.6,1.4,30.58,0.553
2005.0,1.104,27.18,10.85,7.53,8.79,22.62,14.12,18.37,1.905,1.012,4.442,0.816,5.589,5.907,38.34,3.68,9.123,3.781,2.042,4.65,2.74,45.31,0.095
2019.0,1.59,37.25,19.91,14.38,19.01,164.09,28.0,1.88,2.107,1.114,9.22,0.902,3.537,7.691,36.22,3.39,10.585,17.368,1.792,0.75,1.64,-10.28,0.581
2016.0,1.908,23.88,21.02,9.85,3.12,11.77,3.62,4.51,1.861,0.462,1.062,0.515,3.714,2.23,-113.32,0.0,8.027,0.753,0.675,0.4,1.92,-15.8,0.208
2012.0,0.932,23.46,10.4,5.2,6.0,26.36,10.68,4.9,3.899,1.091,2.704,0.73,3.993,13.111,68.33,4.7,11.418,2.926,2.842,0.5,1.51,0.78,0.073
2014.0,35.825,2.76,2.76,1.91,0.26,16.87,5.7,31.25,2.011,0.129,62.391,0.984,2.598,7.765,67.37,3.95,14.926,2.331,1.458,0.5,3.2,-8.49,7.767
2004.0,1.977,75.76,21.22,17.1,14.89,27.33,22.34,0.14,1.72,0.873,0.769,0.435,1.834,65.899,43.12,2.42,15.536,4.106,1.35,4.39,2.43,33.32,0.333
2003.0,0.688,13.82,3.29,2.5,3.93,6.18,4.43,5.77,5.522,1.508,1.372,0.578,6.904,5.686,65.74,6.58,9.645,0.863,1.34,3.69,3.15,10.76,-0.072
2020.0,1.228,93.38,21.23,16.29,8.77,6.59,14.02,-1.71,1.527,0.512,1.249,0.555,3.998,20.0,60.78,2.36,75.75,4.769,0.85,0.23,-10.36,-32.6,0.399
2007.0,2.178,54.11,13.24,6.82,4.09,8.67,8.19,0.0,1.659,0.588,0.731,0.401,3.216,3.673,88.76,4.02,1.527,1.527,2.342,5.51,2.62,9.68,0.465
2006.0,1.255,27.65,8.54,5.02,4.79,8.59,7.34,6.65,2.855,0.924,0.552,0.356,3.164,10.894,49.21,2.18,21.962,1.581,2.317,4.64,2.39,19.9,0.2
2003.0,0.919,18.77,18.77,12.05,16.34,-46.45,37.24,9.21,3.127,1.332,-3.894,1.346,3.994,4.452,38.53,3.01,11.949,-5.55,1.34,3.69,3.15,10.76,0.409
2021.0,0.349,-174.65,-174.65,-215.3,-10.99,3.18,-10.77,-14.76,3.141,0.059,0.524,0.344,7.196,-15.27,-14.35,2.49,20.105,0.708,2.575,0.11,8.68,64.08,-0.785
2008.0,1.278,13.78,3.12,-0.66,-0.9,1.18,0.69,28.27,2.099,1.13,3.224,0.763,10.994,5.094,-369.7,3.68,-99.171,3.108,3.608,4.68,-0.23,35.6,-0.045
2014.0,1.041,77.9,32.54,22.3,11.74,20.73,16.98,-8.45,1.53,0.534,3.501,0.778,3.41,7.731,88.9,4.16,16.333,11.221,1.458,0.5,3.2,-8.49,0.352
2020.0,2.03,47.98,11.95,9.13,4.11,5.11,6.92,-12.2,1.017,0.456,0.802,0.445,5.324,5.139,14.63,2.85,1.24,1.24,0.85,0.23,-10.36,-32.6,0.257
2011.0,0.515,57.45,25.25,18.4,12.67,33.72,17.95,12.21,3.228,0.671,1.444,0.591,3.156,0.647,52.13,3.77,12.762,4.008,4.475,0.5,1.15,37.93,0.281
2009.0,1.85,53.66,11.46,8.27,4.4,7.48,5.89,0.0,1.61,0.546,1.03,0.507,5.817,6.402,66.73,3.78,1.558,1.558,2.183,0.64,-4.62,-36.39,0.492
2012.0,0.937,-29.22,-29.22,-30.91,-0.41,-1.49,-1.29,-21.19,0.286,0.017,17.628,0.946,-346.497,-0.19,0.0,0.82,-34.104,0.518,2.842,0.5,1.51,0.78,-0.69
2018.0,1.198,30.34,30.34,24.0,0.54,8.45,2.36,13.4,0.021,0.021,12.169,0.924,117.55,0.999,80.95,6.23,12.322,0.85,2.483,0.6,1.4,30.58,0.295
2011.0,0.655,8.48,6.48,4.39,5.7,16.04,10.38,6.23,5.208,1.281,1.84,0.648,6.157,8.424,43.69,3.31,13.088,1.966,4.475,0.5,1.15,37.93,0.096
2016.0,0.694,39.11,5.53,3.86,4.88,17.26,8.37,2.37,7.223,1.245,1.462,0.594,3.696,0.058,75.14,4.56,11.53,1.92,0.675,0.4,1.92,-15.8,0.392
2014.0,0.503,24.91,24.91,21.11,0.52,8.57,2.17,-3.28,0.023,0.023,12.172,0.924,120.264,1.177,72.45,3.43,12.455,0.911,1.458,0.5,3.2,-8.49,-0.336
2006.0,0.794,7.63,7.63,13.27,8.53,26.0,9.65,11.93,1.956,0.68,3.39,0.772,10.281,2.895,22.29,2.65,8.447,3.343,2.317,4.64,2.39,19.9,0.441
2004.0,17.301,4.47,4.47,2.62,0.33,12.75,20.37,-13.39,2.888,0.112,34.864,0.972,1.878,7.938,72.7,4.65,15.868,1.671,1.35,4.39,2.43,33.32,1.629
2013.0,0.525,94.17,13.09,3.37,1.99,22.58,3.99,2.68,3.322,0.628,1.517,0.603,3.149,10.118,280.35,8.73,14.488,4.222,2.567,0.5,1.79,-2.68,0.353
2017.0,0.692,93.35,20.29,17.49,10.24,25.4,14.07,9.3,2.399,0.536,1.741,0.635,4.346,12.889,55.47,2.08,26.798,6.472,2.683,0.29,2.66,21.27,0.285
2005.0,0.724,49.12,13.21,9.81,9.86,54.31,18.9,-0.43,3.423,0.966,3.507,0.778,4.875,3469.847,7.71,6.93,6.916,2.952,2.042,4.65,2.74,45.31,0.222
2023.0,0.796,34.74,4.32,3.05,3.92,18.82,6.62,9.61,5.537,1.311,2.394,0.705,5.102,0.074,0.0,0.0,6.238,1.224,7.383,4.68,0.1,-17.01,0.203
2014.0,2.029,44.93,12.79,7.89,6.1,21.78,13.42,-5.05,2.281,0.828,1.862,0.651,4.006,6.051,68.22,5.47,16.958,4.038,1.458,0.5,3.2,-8.49,0.176
2004.0,1.109,35.35,10.15,6.93,7.84,25.56,12.9,-0.59,3.814,1.081,2.006,0.667,4.696,0.177,47.52,3.89,11.711,2.621,1.35,4.39,2.43,33.32,0.003
2003.0,0.111,28.51,28.51,20.34,0.98,13.9,3.92,40.84,0.046,0.046,11.117,0.917,40.289,0.856,71.41,2.7,17.918,2.011,1.34,3.69,3.15,10.76,0.471
2006.0,2.218,0.0,0.0,0.0,-70.82,-145.77,-70.82,0.0,0.0,0.0,0.873,0.467,-0.675,-38.0,52.42,3.54,1.707,1.707,2.317,4.64,2.39,19.9,-4.377
2003.0,0.738,50.36,12.84,6.47,6.88,51.5,15.61,-11.55,3.329,1.105,4.97,0.832,4.277,6.473,85.43,7.95,8.007,3.384,1.34,3.69,3.15,10.76,-0.144
2014.0,1.372,12.53,0.62,1.07,1.28,9.67,1.24,-6.74,3.835,1.177,1.524,0.604,5.985,2.616,189.82,4.74,10.598,1.037,1.458,0.5,3.2,-8.49,0.162
2011.0,0.82,7.06,7.06,-2.74,-3.87,-95.28,-1.59,1.92,4.372,1.414,-18.264,1.058,3.278,-0.213,0.0,0.0,11.453,-10.912,4.475,0.5,1.15,37.93,0.122
2007.0,1.059,5.11,5.11,5.02,7.51,4.76,10.57,0.01,4.327,1.596,1.964,0.663,6.106,4.565,42.17,3.57,11.3,2.682,2.342,5.51,2.62,9.68,0.189
2020.0,0.783,37.23,16.45,9.01,4.53,35.87,10.19,2.47,1.72,0.514,4.855,0.829,6.873,6.322,87.1,13.55,6.538,2.345,0.85,0.23,-10.36,-32.6,0.294
2007.0,0.732,48.84,14.47,9.68,10.46,37.06,20.33,1.38,3.768,1.003,1.91,0.656,3.892,10.571,55.56,2.61,21.476,6.064,2.342,5.51,2.62,9.68,0.209
2020.0,1.033,16.79,-18.98,-24.7,-7.83,7.5,-10.29,-9.3,0.5,0.332,6.162,0.86,17.134,-11.605,-9.9,1.18,21.634,2.053,0.85,0.23,-10.36,-32.6,0.079
2004.0,0.973,23.33,11.29,8.54,9.18,20.96,14.19,-14.06,3.402,1.074,1.488,0.598,3.58,51.264,37.65,3.02,11.733,2.678,1.35,4.39,2.43,33.32,0.189
2010.0,1.369,19.85,9.36,4.86,3.41,17.44,15.13,6.44,1.128,0.683,3.08,0.755,9.612,16.46,0.0,0.0,16.81,2.931,3.308,0.5,2.24,28.19,0.137
2020.0,10.577,63.14,63.14,68.85,2.48,2.74,2.54,-73.61,0.036,0.036,0.104,0.095,3.361,6.237,158.37,4.76,35.503,0.983,0.85,0.23,-10.36,-32.6,41.951
2019.0,0.896,38.52,13.56,6.24,3.13,24.36,7.32,5.43,1.461,0.48,5.04,0.834,7.434,4.715,195.26,10.6,12.791,3.115,1.792,0.75,1.64,-10.28,0.214
2019.0,0.617,36.8,2.87,0.4,0.51,15.31,3.01,-3.0,7.231,1.172,2.585,0.721,4.488,0.037,716.32,6.7,10.913,1.835,1.792,0.75,1.64,-10.28,0.365
2009.0,0.467,92.44,19.51,13.17,7.18,14.88,10.72,11.14,4.237,0.526,0.829,0.453,3.36,16.326,51.38,3.1,15.013,2.046,2.183,0.64,-4.62,-36.39,0.388
2018.0,1.007,36.66,36.66,20.43,2.79,12.24,5.44,1.87,1.51,0.133,3.407,0.773,9.714,2.393,76.4,5.47,13.808,1.653,2.483,0.6,1.4,30.58,0.297
2008.0,0.501,92.74,20.65,12.84,7.01,14.48,10.79,11.87,3.774,0.51,1.035,0.509,4.002,8.854,56.64,4.15,15.379,2.051,3.608,4.68,-0.23,35.6,0.365
2019.0,0.824,27.46,27.46,23.62,0.5,4.39,2.46,10.31,0.164,0.018,15.6,0.94,121.25,0.727,7.68,10.4,16.499,0.666,1.792,0.75,1.64,-10.28,0.024
2013.0,1.286,26.11,26.11,14.99,4.22,21.69,7.65,3.81,1.499,0.262,4.345,0.813,8.758,3.971,70.67,2.79,13.753,2.837,2.567,0.5,1.79,-2.68,0.073
2013.0,0.757,37.9,13.42,6.2,3.23,30.29,8.26,-0.57,1.739,0.513,4.029,0.801,5.667,3.626,125.57,4.81,12.946,3.922,2.567,0.5,1.79,-2.68,0.179
2023.0,0.762,42.24,16.37,10.88,8.48,37.17,13.86,-0.78,3.34,0.794,2.625,0.724,4.628,9.657,66.17,4.0,15.877,5.276,7.383,4.68,0.1,-17.01,0.356
2021.0,1.912,35.31,12.53,8.11,7.72,54.51,13.81,-17.15,1.544,0.941,4.686,0.824,4.618,4.306,49.26,0.0,27.465,14.971,2.575,0.11,8.68,64.08,0.554
2009.0,1.172,71.97,28.86,19.1,10.02,17.68,15.43,17.21,1.753,0.534,2.364,0.703,3.652,6.812,73.0,4.47,12.868,5.088,2.183,0.64,-4.62,-36.39,0.487
2007.0,3.307,3.75,3.75,2.88,0.44,19.0,7.38,-6.17,3.672,0.15,34.591,0.972,173.067,0.073,46.51,1.45,18.572,2.853,2.342,5.51,2.62,9.68,-4.066
2006.0,1.609,22.22,9.01,13.95,9.92,36.62,13.59,8.38,0.997,0.663,2.963,0.748,9.322,1.295,0.0,0.0,7.99,2.926,2.317,4.64,2.39,19.9,0.25
2015.0,0.702,11.73,11.73,7.07,6.3,64.92,11.82,1.05,2.938,0.814,9.188,0.902,4.744,4.84,42.9,1.68,21.089,13.691,0.042,0.5,2.22,-46.1,0.227
2019.0,11.147,2.18,2.18,0.84,0.14,10.99,3.65,161.5,4.346,0.215,22.093,0.957,204.814,0.041,152.67,3.4,21.119,2.542,1.792,0.75,1.64,-10.28,-0.412
2012.0,1.128,77.32,35.37,25.0,13.95,24.16,20.78,-1.36,1.654,0.556,2.513,0.715,3.223,9.262,69.25,4.03,15.685,8.091,2.842,0.5,1.51,0.78,0.454
2018.0,0.687,26.87,4.83,4.83,4.71,0.08,8.28,10.12,2.07,0.335,0.81,0.447,4.348,1.48,171.61,5.64,22.044,0.818,2.483,0.6,1.4,30.58,0.191
2013.0,1.84,45.51,15.65,10.13,8.21,27.08,18.41,2.59,1.935,0.765,1.722,0.633,3.999,7.566,49.31,2.79,16.387,3.652,2.567,0.5,1.79,-2.68,0.199
2021.0,1.372,19.04,4.17,1.07,0.41,-0.88,63.96,-5.13,0.732,0.391,-7.185,1.162,16.038,1.607,0.0,0.0,250.783,-2.218,2.575,0.11,8.68,64.08,-0.071
2020.0,2.059,38.45,19.85,14.3,16.46,139.26,23.38,2.37,2.182,1.161,7.32,0.88,3.306,8.035,35.46,2.32,14.954,20.824,0.85,0.23,-10.36,-32.6,0.814
2005.0,1.025,29.35,29.35,65.2,10.48,6.47,5.16,9.86,7.741,0.154,0.749,0.428,8.823,1.921,19.03,2.63,6.297,1.104,2.042,4.65,2.74,45.31,0.078
2015.0,1.023,7.65,2.6,1.72,2.45,39.48,5.83,3.5,3.547,1.359,2.831,0.739,8.044,2.458,159.86,4.02,13.354,2.446,0.042,0.5,2.22,-46.1,0.105
2011.0,1.095,11.26,8.13,5.31,7.6,24.57,15.18,31.48,3.19,1.321,3.124,0.758,8.712,6.595,46.24,4.35,13.421,2.272,4.475,0.5,1.15,37.93,0.15
2003.0,0.963,31.31,15.97,13.2,4.15,8.32,4.45,23.06,1.948,0.406,0.861,0.463,5.13,4.197,37.92,2.55,13.771,1.372,1.34,3.69,3.15,10.76,0.0
2022.0,0.634,57.85,22.48,16.12,8.37,28.59,12.12,9.21,2.735,0.503,2.031,0.67,4.901,0.139,56.28,3.03,17.105,4.343,9.05,1.47,4.35,39.61,0.265
2015.0,1.13,78.34,26.11,22.88,2.44,17.6,7.89,6.18,0.12,0.113,5.474,0.846,26.746,535.8,50.84,2.69,17.914,3.007,0.042,0.5,2.22,-46.1,0.002
2004.0,1.386,41.39,12.35,7.95,7.17,23.49,16.47,1.87,1.794,0.898,1.656,0.623,4.207,25.439,71.05,3.55,19.248,3.651,1.35,4.39,2.43,33.32,0.177
2007.0,1.526,19.26,6.03,8.15,5.45,17.08,10.76,3.9,1.025,0.649,2.229,0.69,11.615,0.901,0.0,0.0,16.398,2.8,2.342,5.51,2.62,9.68,0.17
2003.0,0.469,36.67,36.67,5.36,1.65,6.21,3.81,3.22,3.239,0.305,1.732,0.634,5.66,2.387,158.82,6.4,24.827,1.11,1.34,3.69,3.15,10.76,0.09
2020.0,1.046,11.17,11.17,6.58,4.03,17.8,7.17,4.02,0.908,0.481,4.164,0.806,8.603,16.4,53.94,0.0,46.96,8.358,0.85,0.23,-10.36,-32.6,0.151
2014.0,1.337,55.49,6.98,10.37,4.22,5.64,3.46,-10.44,1.553,0.398,0.904,0.475,4.61,3.914,87.78,4.07,1.63,1.63,1.458,0.5,3.2,-8.49,0.263
2012.0,0.466,93.71,25.75,22.13,11.37,15.65,14.46,0.46,3.653,0.542,0.801,0.445,2.781,26.144,45.59,3.28,17.275,3.035,2.842,0.5,1.51,0.78,0.34
2013.0,0.513,29.68,29.68,23.77,0.6,9.57,2.54,-7.95,0.027,0.027,13.026,0.929,95.692,1.414,58.34,3.29,11.412,1.085,2.567,0.5,1.79,-2.68,-0.072
2011.0,0.365,24.29,24.29,21.92,0.67,10.13,2.47,8.85,0.028,0.028,14.386,0.935,118.816,0.79,44.56,3.56,9.062,0.819,4.475,0.5,1.15,37.93,0.118
2005.0,2.014,77.64,27.15,19.65,18.64,33.13,29.93,0.12,1.645,0.912,0.814,0.449,1.506,203.188,44.68,2.11,17.269,5.615,2.042,4.65,2.74,45.31,0.279
2010.0,0.456,93.25,24.18,17.79,8.33,13.56,11.67,-11.23,3.638,0.47,0.65,0.394,2.964,23.052,45.11,2.71,17.066,2.207,3.308,0.5,2.24,28.19,0.434
2015.0,2.097,46.01,13.6,8.49,6.52,24.32,13.58,-1.85,1.794,0.728,1.787,0.641,4.225,7.164,65.71,3.59,13.804,3.122,0.042,0.5,2.22,-46.1,0.154
2010.0,0.924,11.68,8.33,5.73,6.88,30.92,14.43,-15.24,3.233,1.189,4.808,0.828,8.462,5.116,52.24,6.09,10.772,3.256,3.308,0.5,2.24,28.19,0.128
2020.0,1.797,37.72,37.72,21.9,10.55,29.13,18.13,3.35,2.277,0.488,0.876,0.467,1.912,28.059,76.82,5.4,8.899,2.328,0.85,0.23,-10.36,-32.6,0.928
2008.0,0.971,27.31,27.31,27.93,9.64,36.79,9.04,31.37,1.646,0.302,6.028,0.858,7.875,1.56,26.98,4.51,5.597,3.322,3.608,4.68,-0.23,35.6,0.152
2003.0,1.259,80.47,32.56,20.94,20.63,77.36,45.2,1.08,2.011,1.011,2.653,0.726,1.964,32.617,53.32,3.08,17.006,13.121,1.34,3.69,3.15,10.76,0.501
2010.0,0.657,17.6,17.6,-10.82,0.25,7.53,0.78,1.2,0.022,0.022,22.925,0.958,191.904,0.811,17.45,4.1,8.63,0.512,3.308,0.5,2.24,28.19,0.15
2016.0,1.605,20.0,20.0,13.67,5.11,15.18,8.23,-3.01,2.048,0.346,0.952,0.488,3.815,6.006,66.17,3.55,13.185,1.534,0.675,0.4,1.92,-15.8,0.613
2011.0,1.938,73.3,20.19,13.63,12.28,20.79,18.13,7.77,1.873,0.87,0.489,0.329,1.335,71.833,26.64,1.63,14.466,2.72,4.475,0.5,1.15,37.93,0.45
2009.0,0.654,1.55,1.55,-0.9,-0.66,58.32,1.81,3.31,3.609,0.731,172.219,0.994,8.137,0.355,-260.0,20.17,61.427,35.824,2.183,0.64,-4.62,-36.39,0.076
2006.0,0.465,48.51,48.51,15.23,3.15,6.53,4.75,-27.76,1.991,0.204,2.753,0.734,7.405,1.726,51.58,6.03,17.546,2.047,2.317,4.64,2.39,19.9,0.172
2022.0,22.467,-5.61,-5.61,-5.64,-0.32,7.08,-12.68,0.0,-0.557,-0.062,29.31,0.967,-174.052,-0.051,-89.34,7.01,11.868,1.18,9.05,1.47,4.35,39.61,10.273
2023.0,1.944,36.81,13.27,7.61,4.82,13.05,7.77,18.36,1.739,0.697,0.81,0.448,3.144,6.333,63.51,2.41,17.9,2.467,7.383,4.68,0.1,-17.01,0.162
2017.0,1.731,43.44,8.75,6.09,8.07,25.42,13.22,17.09,2.238,1.422,1.733,0.634,4.094,13.926,58.85,2.47,22.067,5.371,2.683,0.29,2.66,21.27,0.296
2021.0,0.619,58.0,-6.08,-0.24,-0.11,65.27,-2.05,-5.42,2.644,0.491,2.615,0.723,4.583,-0.033,-3880.0,2.75,8.407,6.079,2.575,0.11,8.68,64.08,0.164
2014.0,3.948,77.09,77.09,76.16,11.94,16.94,12.75,-7.16,0.157,0.157,0.339,0.253,1.892,8.352,36.5,3.03,7.114,1.137,1.458,0.5,3.2,-8.49,0.0
2023.0,1.733,49.95,13.56,10.29,5.38,10.24,7.07,-4.35,1.51,0.546,0.687,0.407,3.292,8.586,42.75,2.33,1.658,1.658,7.383,4.68,0.1,-17.01,0.399
2014.0,0.583,37.54,6.74,5.09,6.77,20.69,9.55,2.82,7.534,1.305,1.92,0.658,4.059,0.057,52.32,3.7,13.644,2.736,1.458,0.5,3.2,-8.49,0.283
2021.0,0.676,7.19,2.67,10.29,12.07,5.91,5.52,-0.35,5.356,1.272,2.774,0.735,9.635,5.051,14.8,33.7,23.082,1.441,2.575,0.11,8.68,64.08,0.002
2008.0,0.939,28.51,16.25,10.64,22.12,-447.66,50.64,1.38,3.4,2.042,-21.612,1.049,2.633,12.971,32.6,3.96,7.805,-34.939,3.608,4.68,-0.23,35.6,0.319
2015.0,4.788,-5.45,-5.45,-13.91,-0.32,-1.96,-1.21,-15.38,0.08,0.023,12.203,0.924,-3131.883,-0.315,-15.66,2.68,-31.072,0.56,0.042,0.5,2.22,-46.1,0.231
2022.0,0.755,7.49,4.17,2.41,3.12,13.05,7.71,5.97,5.033,1.243,2.155,0.683,7.546,10.361,56.36,3.34,12.092,1.399,9.05,1.47,4.35,39.61,0.205
2015.0,0.784,45.93,45.93,6.61,1.46,25.54,6.68,2.54,2.207,0.213,9.988,0.909,9.086,2.31,170.14,4.01,20.994,6.391,0.042,0.5,2.22,-46.1,0.234
2018.0,0.646,60.61,24.28,17.14,5.74,16.66,8.21,10.03,2.544,0.332,1.569,0.611,6.266,0.087,55.8,2.79,18.084,2.88,2.483,0.6,1.4,30.58,0.323
2007.0,1.317,77.08,33.88,22.95,18.44,52.61,33.81,-2.19,1.667,0.733,2.128,0.68,2.42,16.987,56.57,3.96,13.512,7.109,2.342,5.51,2.62,9.68,0.469
